customer_tweet_id,customer_text,apple_tweet_id,apple_text
288491,Can o get help again? Apple’s Workflow on Watch not working as expected together 🤔 @AppleSupport,288490,@184724 Of course you can. What do you mean by Apple's workflow not working as expected exactly?
288494,@AppleSupport 2 reboots in 2 days since upgrading to 11.0.2. Hoping it’s all in the logs @AppleSupport. How to get fixed please?,288498,@184725 We're here to help. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT
288495,Dear @AppleSupport. Please can you stop my iPhone 7+ from freezing and rebooting. All was so good before iOS11 😳☹️,288492,@184725 We're here for you. Let's get that resolved! Have you updated to 11.0.2 yet?
289083,@AppleSupport my iPhone 6s plus stopped charging 2days ago. Bought in July 17. Service centre not ready to repair. Can u help,289082,@184880 Help is here. We've received your DM and will respond to you there shortly. It will be our pleasure to check your options.
289085,"Dear @115858 I’ve had my iP6 for 1 yr. no probs, now? Battery 100%&gt;facebook 15 min&gt;Battery Dead. #WTF is going on?!",289084,@184881 We want to help. DM us the version of iOS that's running on your iPhone and we'll go from there. https://t.co/GDrqU22YpT
289087,hey @AppleSupport fix the ios 11 update so my apps / phone don’t keep FREEZING when i’m using it please it’s killing me thanks xoxo,289086,@184882 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
289089,@AppleSupport @115858 You really need to fix this issue real quick.,289088,@184883 Hi there. We'd like to help. DM us and we can take a closer look. https://t.co/GDrqU22YpT
289092,"@AppleSupport iPhone 6 , 11.0.2 and from Contol center",289094,@184884 Got it. Wi-Fi needs to be disabled from Settings. Learn more here: https://t.co/G7BHuQnDS6
289093,@AppleSupport since downloading new software ph. Indiscriminately turns on WiFi &amp; Bluetooth after I keep turning off. Reason why??,289091,@184884 Which device and version of iOS are you using? Do you disable Wi-Fi from Settings or Control Center?
289096,"@AppleSupport Issue is gone now, after I rebooted the iPhone.",289098,@184885 Good to hear! Feel free to reach back out if you need any more help in the future. Have a great weekend!
289097,Just found a bug in iOS 11.0.2. Where did the clock go? #ios #ios11 #ios1102 #ios11problems @115858 #iphone7 #iphone #bug https://t.co/ibfYlpl3cK,289095,@184885 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
289103,It seems IOS 11.0.2 was not a fix but a problem as it’s draining out battery quickly #IOS11.0.2 #AppleiPhone @115858 @AppleSupport,289102,@184887 We're here to help you find the right solution. Shoot us a DM and we'll get started. https://t.co/GDrqU22YpT
289105,"@AppleSupport Please help. After downgrading from iOS 11.1 Beta to 11.0.2, iPhone storage page is not loading &amp; not syncing in iTunes. TIA. https://t.co/NU7B5s6KdY",289104,@184888 We'd be happy to look into this with you. Reach out to us in DM here: https://t.co/GDrqU22YpT
289107,Yo why my laptop still ain’t ship it been 5 days 🤦🏿‍♂️ @AppleSupport,289106,@184889 Is this for a purchase or a repair? Let us know in Direct Message so we can help out. https://t.co/GDrqU22YpT
289109,"Thanks @AppleSupport, my iPad lost thousands and thousands of my 50,000 + pictures after the update...",289108,@184890 We want to help you find your photos! What version iOS do you have? Let us know in DM. https://t.co/GDrqU22YpT
289111,@AppleSupport I got it to work thanks!,289113,"@184891 Our pleasure, thank you! Reach out to us in the future if you have further questions."
289116,@AppleSupport y’all keep taking money from me for no reason what’s the deal?,289115,@184892 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT
289118,I'm stuck with the old app store that don't support iCloud well. But I need to login with my iCloud to update to sierra. :( @AppleSupport,289117,"@184893 We can help with this. To get started, DM us which country you're in and details about which Mac and macOS version you're on."
289120,@AppleSupport IPhone 7 Plus is continuously getting frozen after iOS 11.01 update also. Please resolve this.,289119,"@133729 There's a new update available, iOS 11.0.2. Let's go ahead and update it to the latest version and see if the issue persists."
289122,@AppleSupport Any way I can check the overall battery health of my iPhone 6S Plus?,289121,@184894 Are you currently having issues with your battery? Let us know in DM. https://t.co/GDrqU22YpT
289101,"@115858 @AppleSupport Alarme qui ne sonne pas, musique coupée, batterie qui se vide... Iphone 7 + âgé de 3 mois, j’adore 😤",289123,@184886 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
289126,@AppleSupport Is this acceptable to wait 3 weeks for an apple wacht under warranty to get repaired or swapped? Because I think no...,289125,@184895 We're here to help. DM us which location you took your Apple Watch to and we'll get started. https://t.co/GDrqU22YpT
289128,This new #iOS11 update has generally ruined my phone😡 @115858,289127,"@184896 Hey, we want to get you back on your iPhone. DM us more details and we'll work with you. https://t.co/GDrqU22YpT"
289130,@AppleSupport updated my 7 Plus to 11.0.1 and updated watch to 4.0 and I no longer get the app image on my notifications just generic image https://t.co/bTNFgsyCcX,289129,@184897 Hey there. We're here for you. DM us and we'll go from there. https://t.co/GDrqU22YpT
289132,@AppleSupport since the iOS update on my phone my WiFi keeps turning on without being asked. Is it a bug or can I stop it?,289131,@184898 Which device and version of iOS are you using? Let us know in DM. https://t.co/GDrqU22YpT
289135,when i play my music it doesnt show up on my lock screen or in the control center @AppleSupport https://t.co/czEffT1yeG,289133,@184899 Let's find a solution together. Which iOS version is running on your iPhone?
289138,"Definitivamente usar la fototeca iCloud de @115858 es un mal invento, retrasos en cargar fotos y en vídeo horrible, compartir imposible.",289137,@184900 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
289916,is there @AppleSupport for @AppleSupport ? Wifi just stopped working on my week old iPhone8Plus.😬 https://t.co/sPMxscmOUv,289915,@185059 We want to help you out. DM us and let us know what is going on with the Wi-Fi on your iPhone and we'll continue from there. https://t.co/GDrqU22YpT
289918,Ever since the update having an iPhone has been nothing but an utter disappoint @115858,289917,@185060 Thanks for reaching out. DM us the details of the issues you're having and your iPhone model. We'd like to help. https://t.co/GDrqU22YpT
289936,Please tell me why my expensive ass laptop only turns on when I have it plugged into the charger @115858 I'm too poor to fix this,289935,@185066 We are here for you. Take a look here to start: https://t.co/RqWW0duJ0U For more help reach us via DM to continue. https://t.co/GDrqU22YpT
289945,@AppleSupport Of everything,289944,@185070 We want to help you enjoy your new iPhone. DM us which version of iOS you're using in Settings &gt; General &gt; About: https://t.co/GDrqU22YpT
289947,@AppleSupport this is by far the worst update y’all have ever done😩😭😭 my phone is ruined,289946,@185070 We want to do all we can to make sure your phone is working at its best. Have you updated to 11.0.2?
289959,@AppleSupport No. They don’t get them,289958,@185072 Thank you for verifying that. Please DM us and tell us which iPhone you have and the iOS version it's running. https://t.co/GDrqU22YpT
289961,@AppleSupport Both and it happens with multiple contacts that have Android phones,289960,@185072 Are the contacts receiving the messages and it just appears on your phone as if they were not sent?
289963,@AppleSupport The green line at the top stops just short of sending then tells me “Message failed to send”.,289962,"@185072 Is this happening on cellular data, Wi-Fi or both? And let us know if this happens with just one contact or multiple."
289965,"I should not have a problem texting another phone, @115858! No matter what the phone is! Your basic technology is crap! #FixIt #Tired",289964,@185072 What's happening when you try to text people? We want to help you out!
289976,My battery went from 74% to 41% from doing nothing! In a matter of 12 minutes... I hate this new update @AppleSupport,289975,@185075 We can help. Try these steps and if you still have issues let us know what device you're using in a DM: https://t.co/bivpdfBNJ6 https://t.co/GDrqU22YpT
290128,@115858 the latest Apple update is an absolute disgrace my ipad is constantly freezing having to be rebooted every 30 seconds ! Wtf !!!,290127,@185112 We're here to help. Let's gather some details to work towards a resolution. When did you install the update? Go on and DM us. https://t.co/GDrqU22YpT
290164,@AppleSupport My iPhone 7 battery drains easily even when I am not using it. I already turned on the low battery function of my phone. Still issue persist,290163,@185124 We're happy to assist you. DM us your complete software version from Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT
290190,@AppleSupport iPhone 8 plus. 11.0.3- battery seems a little worse. It was fixed on 11.0.2 but this one seems to be takin more out of it,290189,"@185129 Thanks for letting us know, we know how important having an all day battery life is. Let us know the changes you've seen via DM. https://t.co/GDrqU22YpT"
